uc_id,category,subcategory,title,criticality,difficulty,monitoring_type,splunk_pillar,regulations,mitre_attack,source_file,source_line
UC-10.12.56,10,12,Clinical Data Exfiltration via Bulk Record Export,critical,intermediate,Security; Compliance,Security,,,content/cat-10-security-infrastructure/UC-10.12.56.json,1
UC-10.12.57,10,12,Collaboration Platform Session Analytics (Zoom/Teams Quality),low,intermediate,Performance; Availability,Observability,,,content/cat-10-security-infrastructure/UC-10.12.57.json,1
UC-10.12.58,10,12,VPN Split-Tunnel Risk Scoring with Application Correlation,high,advanced,Security,Security,,,content/cat-10-security-infrastructure/UC-10.12.58.json,1
UC-10.13.1,10,13,Failed Authentication Ratio Trending,high,beginner,Security,Security,,,content/cat-10-security-infrastructure/UC-10.13.1.json,1
UC-10.13.2,10,13,Authentication Type Distribution,medium,beginner,Compliance,Security,,,content/cat-10-security-infrastructure/UC-10.13.2.json,1
UC-10.13.3,10,13,Impossible Travel Detection (CIM),critical,advanced,Security,Security,,,content/cat-10-security-infrastructure/UC-10.13.3.json,1
UC-10.13.4,10,13,Service Account Interactive Login (CIM),critical,intermediate,Security,Security,,,content/cat-10-security-infrastructure/UC-10.13.4.json,1
UC-10.13.5,10,13,Authentication Source Diversity,medium,beginner,Security,Security,,,content/cat-10-security-infrastructure/UC-10.13.5.json,1
UC-10.13.6,10,13,MFA Failure Rate Trending (CIM),high,beginner,Security,Security,,,content/cat-10-security-infrastructure/UC-10.13.6.json,1
UC-10.13.7,10,13,Off-Hours Authentication (CIM),high,beginner,Security,Security,,,content/cat-10-security-infrastructure/UC-10.13.7.json,1
UC-10.13.8,10,13,Password Spray Detection via CIM,critical,intermediate,Security,Security,,,content/cat-10-security-infrastructure/UC-10.13.8.json,1
UC-10.13.9,10,13,Top Talkers Analysis (CIM),medium,beginner,Performance; Security,Security,,,content/cat-10-security-infrastructure/UC-10.13.9.json,1
UC-10.13.10,10,13,Protocol Anomaly Detection (CIM),high,intermediate,Security,Security,,,content/cat-10-security-infrastructure/UC-10.13.10.json,1
UC-10.13.11,10,13,Connection Duration Outliers (CIM),medium,intermediate,Security,Security,,,content/cat-10-security-infrastructure/UC-10.13.11.json,1
UC-10.13.12,10,13,Internal-to-External Traffic Ratio (CIM),high,intermediate,Security,Security,,,content/cat-10-security-infrastructure/UC-10.13.12.json,1
UC-10.13.13,10,13,DNS Query Volume (CIM),high,beginner,Security,Security,,,content/cat-10-security-infrastructure/UC-10.13.13.json,1
UC-10.13.14,10,13,Network Session Anomaly (CIM),high,intermediate,Security,Security,,,content/cat-10-security-infrastructure/UC-10.13.14.json,1
UC-10.13.15,10,13,Malware Detection Rate Trending,critical,beginner,Security,Security,,,content/cat-10-security-infrastructure/UC-10.13.15.json,1
UC-10.13.16,10,13,Quarantine Success Rate,high,beginner,Operations,Security,,,content/cat-10-security-infrastructure/UC-10.13.16.json,1
UC-10.13.17,10,13,Recurring Infection (Same Host),critical,intermediate,Security,Security,,,content/cat-10-security-infrastructure/UC-10.13.17.json,1
UC-10.13.18,10,13,Malware Family Distribution,medium,beginner,Security,Security,,,content/cat-10-security-infrastructure/UC-10.13.18.json,1
UC-10.13.19,10,13,Endpoint Malware Coverage,high,intermediate,Compliance,Security,,,content/cat-10-security-infrastructure/UC-10.13.19.json,1
UC-10.13.20,10,13,IDS Alert Severity Trending,high,beginner,Security,Security,,,content/cat-10-security-infrastructure/UC-10.13.20.json,1
UC-10.13.21,10,13,Signature Hit Analysis,medium,beginner,Security,Security,,,content/cat-10-security-infrastructure/UC-10.13.21.json,1
UC-10.13.22,10,13,False Positive Ratio (IDS CIM),medium,advanced,Operations,Security,,,content/cat-10-security-infrastructure/UC-10.13.22.json,1
UC-10.13.23,10,13,Attack Vector Distribution,high,beginner,Security,Security,,,content/cat-10-security-infrastructure/UC-10.13.23.json,1
UC-10.13.24,10,13,IDS Signature Update Compliance,high,intermediate,Compliance,Security,,,content/cat-10-security-infrastructure/UC-10.13.24.json,1
UC-10.13.25,10,13,Vulnerability Age Tracking,high,beginner,Risk,Security,,,content/cat-10-security-infrastructure/UC-10.13.25.json,1
UC-10.13.26,10,13,Remediation Velocity,high,intermediate,Risk,Security,,,content/cat-10-security-infrastructure/UC-10.13.26.json,1
UC-10.13.27,10,13,CVSS Distribution,medium,beginner,Risk,Security,,,content/cat-10-security-infrastructure/UC-10.13.27.json,1
UC-10.13.28,10,13,Asset Risk Scoring (CIM),high,advanced,Risk,Security,,,content/cat-10-security-infrastructure/UC-10.13.28.json,1
UC-10.13.29,10,13,Vulnerability Scan Gap Detection,high,intermediate,Compliance,Security,,,content/cat-10-security-infrastructure/UC-10.13.29.json,1
UC-10.13.30,10,13,Email Volume Anomaly,high,beginner,Security,Security,,,content/cat-10-security-infrastructure/UC-10.13.30.json,1
UC-10.13.31,10,13,Attachment Type Analysis,medium,beginner,Security,Security,,,content/cat-10-security-infrastructure/UC-10.13.31.json,1
UC-10.13.32,10,13,Internal-External Mail Ratio,medium,intermediate,Operations,Security,,,content/cat-10-security-infrastructure/UC-10.13.32.json,1
UC-10.13.33,10,13,Delivery Failure Trending,high,beginner,Availability,Security,,,content/cat-10-security-infrastructure/UC-10.13.33.json,1
UC-10.13.34,10,13,HTTP Method Distribution,medium,beginner,Security,Security,,,content/cat-10-security-infrastructure/UC-10.13.34.json,1
UC-10.13.35,10,13,HTTP Response Code Trending,high,beginner,Performance,Security,,,content/cat-10-security-infrastructure/UC-10.13.35.json,1
UC-10.13.36,10,13,User Agent Analysis,medium,beginner,Security,Security,,,content/cat-10-security-infrastructure/UC-10.13.36.json,1
UC-10.13.37,10,13,Bandwidth by Category,medium,intermediate,Performance,Security,,,content/cat-10-security-infrastructure/UC-10.13.37.json,1
UC-10.13.38,10,13,Web Application Error Rate,high,beginner,Performance,Security,,,content/cat-10-security-infrastructure/UC-10.13.38.json,1
UC-10.13.39,10,13,Change Velocity Tracking,medium,beginner,Operations,Security,,,content/cat-10-security-infrastructure/UC-10.13.39.json,1
UC-10.13.40,10,13,Unauthorized Change Detection,critical,intermediate,Security,Security,,,content/cat-10-security-infrastructure/UC-10.13.40.json,1
UC-10.13.41,10,13,Change-to-Incident Correlation,high,advanced,Operations,Security,,,content/cat-10-security-infrastructure/UC-10.13.41.json,1
UC-10.13.42,10,13,Configuration Drift Analysis,high,advanced,Compliance,Security,,,content/cat-10-security-infrastructure/UC-10.13.42.json,1
UC-10.13.43,10,13,Change Window Violations,high,intermediate,Compliance,Security,,,content/cat-10-security-infrastructure/UC-10.13.43.json,1
UC-10.13.44,10,13,Process Execution Anomaly,critical,intermediate,Security,Security,,,content/cat-10-security-infrastructure/UC-10.13.44.json,1
UC-10.13.45,10,13,Service State Changes,high,beginner,Security; Availability,Security,,,content/cat-10-security-infrastructure/UC-10.13.45.json,1
UC-10.13.46,10,13,Filesystem Integrity,high,intermediate,Security,Security,,,content/cat-10-security-infrastructure/UC-10.13.46.json,1
UC-10.13.47,10,13,Registry Modification Tracking,high,intermediate,Security,Security,,,content/cat-10-security-infrastructure/UC-10.13.47.json,1
UC-10.13.48,10,13,Installed Software Changes,medium,beginner,Compliance,Security,,,content/cat-10-security-infrastructure/UC-10.13.48.json,1
UC-10.13.49,10,13,Endpoint Resource Utilization (CIM),medium,intermediate,Performance,Security,,,content/cat-10-security-infrastructure/UC-10.13.49.json,1
UC-10.14.1,10,14,OT Security Add-on Health and Configuration Status,medium,intermediate,Availability; Compliance,Security,,,content/cat-10-security-infrastructure/UC-10.14.1.json,1
UC-10.14.2,10,14,ICS Protocol Allow-List Violation,critical,advanced,Security; Compliance,Security,,,content/cat-10-security-infrastructure/UC-10.14.2.json,1
UC-10.14.3,10,14,Default or Shared Credentials on OT Devices,critical,advanced,Security; Compliance,Security,,,content/cat-10-security-infrastructure/UC-10.14.3.json,1
UC-10.14.4,10,14,PLC Program Change Outside Maintenance Window,critical,advanced,Security; Change; Compliance,Security,,,content/cat-10-security-infrastructure/UC-10.14.4.json,1
UC-10.14.5,10,14,Data Historian Compromise Indicators,critical,advanced,Security,Security,,,content/cat-10-security-infrastructure/UC-10.14.5.json,1
UC-10.14.6,10,14,Internet-Accessible Device in OT Zone,critical,advanced,Security; Compliance,Security,,,content/cat-10-security-infrastructure/UC-10.14.6.json,1
UC-10.14.7,10,14,Rogue Engineering Tool Execution,critical,expert,Security; Change,Security,,,content/cat-10-security-infrastructure/UC-10.14.7.json,1
UC-10.14.8,10,14,OT Network Reconnaissance and Scanning,high,intermediate,Security,Security,,,content/cat-10-security-infrastructure/UC-10.14.8.json,1
UC-10.14.9,10,14,Unauthorized Firmware Upload to Field Device,critical,advanced,Security; Change; Compliance,Security,,,content/cat-10-security-infrastructure/UC-10.14.9.json,1
UC-10.14.10,10,14,SCADA HMI Tampering Indicators,critical,advanced,Security; Change,Security,,,content/cat-10-security-infrastructure/UC-10.14.10.json,1
UC-10.14.11,10,14,Safety Instrumented System (SIS) Bypass,critical,expert,Security; Compliance,Security,,,content/cat-10-security-infrastructure/UC-10.14.11.json,1
UC-10.14.12,10,14,Unauthorized VPN Tunnel into OT Network,critical,advanced,Security; Compliance,Security,,,content/cat-10-security-infrastructure/UC-10.14.12.json,1
UC-10.14.13,10,14,OT Asset Risk Score Threshold Breach,high,intermediate,Security; Compliance,Security,,,content/cat-10-security-infrastructure/UC-10.14.13.json,1
UC-10.14.14,10,14,OT User Risk Score Accumulation,high,intermediate,Security,Security,,,content/cat-10-security-infrastructure/UC-10.14.14.json,1
UC-10.14.15,10,14,IT-to-OT Perimeter Firewall Rule Violation,critical,advanced,Security; Compliance,Security,,,content/cat-10-security-infrastructure/UC-10.14.15.json,1
UC-10.14.16,10,14,NERC CIP Electronic Access Point Monitoring,critical,advanced,Security; Compliance,Security,,,content/cat-10-security-infrastructure/UC-10.14.16.json,1
UC-10.14.17,10,14,NERC CIP Physical Security Perimeter Log Review,high,intermediate,Security; Compliance,Security,,,content/cat-10-security-infrastructure/UC-10.14.17.json,1
UC-10.14.18,10,14,NERC CIP System Security Management Patch Tracking,high,advanced,Compliance; Security,Security,,,content/cat-10-security-infrastructure/UC-10.14.18.json,1
UC-10.14.19,10,14,NERC CIP Incident Reporting Timeline Compliance,critical,advanced,Compliance; Security,Security,,,content/cat-10-security-infrastructure/UC-10.14.19.json,1
UC-10.14.20,10,14,OT Network Baseline Deviation Detection,high,advanced,Security; Change,Security,,,content/cat-10-security-infrastructure/UC-10.14.20.json,1
UC-10.15.1,10,15,User Peer-Group Logon Volume Anomaly (MLTK),critical,expert,Security,Security,,T1078; T1021,content/cat-10-security-infrastructure/UC-10.15.1.json,1
UC-10.15.2,10,15,Lateral Movement via Rare Destination Hosts (MLTK),critical,expert,Security,Security,,T1021; T1076; T1550,content/cat-10-security-infrastructure/UC-10.15.2.json,1
UC-10.15.3,10,15,C2 Beaconing Detection via Time-Series Regularity (MLTK),critical,advanced,Security,Security,,T1071; T1573; T1095,content/cat-10-security-infrastructure/UC-10.15.3.json,1
UC-10.15.4,10,15,Credential Stuffing Burst Detection vs Baseline (MLTK),critical,advanced,Security,Security,,T1110.004,content/cat-10-security-infrastructure/UC-10.15.4.json,1
UC-10.15.5,10,15,Risk Score Calibration with Supervised ML (MLTK),high,expert,Security,Security,,,content/cat-10-security-infrastructure/UC-10.15.5.json,1
UC-10.15.6,10,15,Phishing Email NLP Classification (DSDL),critical,expert,Security,Security,,T1566.001; T1566.002; T1534,content/cat-10-security-infrastructure/UC-10.15.6.json,1
UC-10.15.7,10,15,Notable Event Prioritization Model (MLTK),high,expert,Security,Security,,,content/cat-10-security-infrastructure/UC-10.15.7.json,1
UC-10.15.8,10,15,User and Entity Behavior Analytics — Anomalous Process Execution (MLTK),critical,advanced,Security,Security,,T1059; T1218; T1036,content/cat-10-security-infrastructure/UC-10.15.8.json,1
UC-10.15.10,10,15,Suricata TLS Client JA3 Fingerprints Rare in the Enterprise (Possible Custom Malware C2),high,intermediate,Security; Anomaly,Security,,,content/cat-10-security-infrastructure/UC-10.15.10.json,1
UC-10.15.11,10,15,Suricata IDS Alert Volume Spike per Sensor (Signature Storm or Blind Spot Detection),medium,beginner,Operations; Security,Security,,,content/cat-10-security-infrastructure/UC-10.15.11.json,1
UC-10.16.1,10,16,Attack Surface Change Trending,high,advanced,Security,Security,,,content/cat-10-security-infrastructure/UC-10.16.1.json,1
UC-10.16.2,10,16,SIEM Alert-to-Incident Ratio Trending,high,intermediate,Security,Security,,,content/cat-10-security-infrastructure/UC-10.16.2.json,1
UC-10.16.3,10,16,Mean Time to Detect (MTTD) Trending,critical,advanced,Security,Security,,,content/cat-10-security-infrastructure/UC-10.16.3.json,1
UC-10.16.4,10,16,Mean Time to Respond (MTTR) Trending,critical,advanced,Security,Security,,,content/cat-10-security-infrastructure/UC-10.16.4.json,1
UC-10.16.5,10,16,Phishing Attempt Volume Trending,high,intermediate,Security,Security,,,content/cat-10-security-infrastructure/UC-10.16.5.json,1
UC-10.16.6,10,16,Firewall Rule Hit Rate Trending,medium,intermediate,Security,Security,,,content/cat-10-security-infrastructure/UC-10.16.6.json,1
UC-10.16.7,10,16,Risk Score Distribution Trending,high,advanced,Security,Security,,,content/cat-10-security-infrastructure/UC-10.16.7.json,1
UC-10.16.8,10,16,Endpoint Protection Coverage Trending,high,intermediate,Security; Compliance,Security,,,content/cat-10-security-infrastructure/UC-10.16.8.json,1
UC-10.16.10,10,16,Microsoft Defender for Endpoint Alert Volume by Detection Source,high,beginner,Security,Security,,,content/cat-10-security-infrastructure/UC-10.16.10.json,1
UC-10.16.11,10,16,Microsoft 365 Defender Open Incident Backlog and Severity Mix,high,beginner,Security; Operations,Security,,,content/cat-10-security-infrastructure/UC-10.16.11.json,1
UC-10.16.12,10,16,Microsoft Defender Attack Surface Reduction (ASR) Rule Triggers from Event Hub,high,intermediate,Security,Security,,,content/cat-10-security-infrastructure/UC-10.16.12.json,1
UC-10.16.13,10,16,Symantec Endpoint Protection Blocked Malware by Risk and Host,high,beginner,Security,Security,,,content/cat-10-security-infrastructure/UC-10.16.13.json,1
UC-10.16.14,10,16,Symantec Endpoint Protection Client Scan Threat Findings,medium,beginner,Security,Security,,,content/cat-10-security-infrastructure/UC-10.16.14.json,1
UC-10.16.15,10,16,Symantec Endpoint Protection Security Events and Device Control Activity,medium,intermediate,Security; Compliance,Security,,,content/cat-10-security-infrastructure/UC-10.16.15.json,1
UC-10.17.1,10,17,SonicWall Firewall Unused Access Rule Detection via Hit Counts (SonicWall),medium,beginner,Operations; Security,Security,,,content/cat-10-security-infrastructure/UC-10.17.1.json,1
UC-10.17.2,10,17,SonicWall Geo-IP Block and Country-Deny Audit (SonicWall),high,intermediate,Security; Compliance,Security,,,content/cat-10-security-infrastructure/UC-10.17.2.json,1
UC-10.17.3,10,17,SonicWall Content Filtering Service Blocks by Category (SonicWall),medium,beginner,Security; Operations,Security,,,content/cat-10-security-infrastructure/UC-10.17.3.json,1
UC-10.17.4,10,17,SonicWall Gateway Anti-Virus Detections by Signature Family (SonicWall),critical,intermediate,Security; Fault,Security,,,content/cat-10-security-infrastructure/UC-10.17.4.json,1
UC-10.17.5,10,17,SonicWall Anti-Spyware IPS Alerts Correlated with Reputation (SonicWall),high,advanced,Security; Anomaly,Security,,,content/cat-10-security-infrastructure/UC-10.17.5.json,1
UC-10.17.6,10,17,SonicWall SSL-VPN Concurrent Sessions vs Licensed Capacity (SonicWall),high,intermediate,Capacity; Availability,Security,,,content/cat-10-security-infrastructure/UC-10.17.6.json,1
